order_id,product_id,quantity,subtotal
5591,385,2,311.76
4922,235,3,1653.57
615,186,9,7051.41
8049,365,1,1698.87
9516,51,6,4339.08
9047,124,5,1162.05
9766,267,1,754.51
9217,278,8,9146.96
4248,338,1,175.13
3361,463,4,979.12
5393,438,9,1501.74
4448,96,1,1219.89
191,389,3,4161.81
3350,396,4,1465.76
5119,222,10,14806.5
1042,385,2,311.76
1975,86,7,2715.37
9948,112,5,2170.7
525,305,4,243.88
8646,331,4,1692.2
8862,60,7,7979.93
6143,248,3,1463.85
9243,265,7,9808.61
7529,245,2,806.74
6975,367,6,1474.02
4193,337,2,2635.94
6179,79,7,7704.83
213,136,4,1047.88
3848,206,4,2694.44
6373,354,5,9180.7
1637,231,2,788.78
9169,72,1,1470.64
6082,386,10,9063.2
5689,427,6,5380.98
8957,263,10,18177.7
9458,312,10,14246.5
1179,165,2,464.28
6797,347,8,6833.6
9477,159,5,6782.25
2014,330,1,786.47
3987,74,2,3361.26
8272,493,3,2352.18
4153,487,8,12305.52
2490,266,3,3516.99
6866,366,5,171.15
8840,60,6,6839.94
1443,337,7,9225.79
599,427,6,5380.98
6965,107,5,5523.25
722,323,5,9605.4
7320,309,4,1409.4
7050,374,5,2185.25
3678,115,8,13813.92
2561,353,3,2750.73
4656,84,5,6945.0
5881,268,6,580.26
353,111,10,10717.7
4829,244,10,19506.5
4989,32,5,3168.25
6811,26,5,3415.35
3339,299,10,5563.0
4408,193,1,821.14
3582,322,10,271.0
7217,402,9,10065.6
8909,154,3,417.81
8898,439,8,9700.8
1804,297,5,1983.0
4459,152,8,10433.6
782,115,10,17267.4
1431,55,10,15659.4
7644,437,5,7677.2
7188,91,1,1487.95
9463,134,9,4282.11
5307,147,3,333.78
1587,269,7,5036.15
2693,40,5,1274.55
664,276,1,1739.7
175,59,5,6907.25
9305,403,2,364.16
2161,81,10,19672.7
1789,387,2,3681.44
7644,342,4,4387.32
9035,397,5,2473.15
6863,363,7,2523.78
481,149,9,17601.48
2961,171,5,4075.6
1196,61,3,2311.98
3486,12,7,7736.12
5949,174,3,5816.58
2753,196,9,6113.7
4588,286,7,7017.57
1604,381,6,5927.04
8238,405,3,752.82
4602,473,2,2126.1
2615,339,3,2684.04
5898,397,5,2473.15
9172,64,7,2392.74
7175,25,9,16414.02
7317,435,10,2061.9
3521,44,7,7463.47
4296,310,4,7628.28
5830,179,6,11099.52
2275,34,3,5830.89
4850,147,3,333.78
626,405,8,2007.52
7866,87,1,1352.47
9555,105,10,16638.3
3575,339,2,1789.36
628,129,1,403.18
1604,476,1,1793.27
8240,57,10,12155.6
4764,464,7,1927.73
4693,438,1,166.86
203,492,2,389.18
9553,277,1,1077.56
2672,95,6,4599.18
6414,413,3,3135.75
6043,494,9,11878.74
5763,264,8,11532.0
3039,462,7,1430.52
308,230,1,64.37
2351,453,10,14218.7
9703,59,4,5525.8
282,427,6,5380.98
4664,338,5,875.65
8780,125,2,449.8
8851,329,1,1966.87
5065,225,3,1710.09
915,402,4,4473.6
9575,438,4,667.44
8715,74,10,16806.3
4432,401,9,16413.39
4050,481,2,3380.98
7908,93,6,3804.54
6908,419,6,7593.72
5591,356,2,1571.62
1181,396,10,3664.4
6111,88,7,6352.29
8433,282,1,274.49
7505,240,2,1494.9
5882,419,8,10124.96
9561,309,5,1761.75
3351,477,4,1691.12
6169,442,2,3339.04
3422,494,7,9239.02
6330,322,4,108.4
6602,299,2,1112.6
3567,120,6,1886.76
9346,451,6,745.8
6822,22,8,5889.84
8040,412,1,401.26
5658,29,5,7453.0
2475,138,4,2714.44
5911,254,5,2397.25
8387,443,8,15466.48
8239,260,2,1615.76
5919,471,6,10538.4
9597,367,7,1719.69
756,289,1,1852.51
3873,249,6,8934.48
4863,130,7,9612.54
5776,301,5,2782.1
6429,58,6,5771.82
6344,382,2,399.1
7937,256,8,12889.04
8402,9,1,113.88
9686,452,1,1409.19
4068,225,7,3990.21
8532,215,5,7970.45
4935,415,1,1486.66
9221,479,6,6762.24
7462,27,9,4018.32
5178,477,2,845.56
8745,298,4,717.32
8254,94,9,14723.37
5105,17,7,8514.87
5659,148,6,944.64
5817,489,7,6646.92
9949,24,1,402.16
7507,85,10,8935.4
5563,171,9,7336.08
13,481,10,16904.9
2163,66,5,4213.85
6283,203,9,5453.55
1476,114,9,16323.66
9102,474,9,4115.07
2108,154,6,835.62
4303,94,9,14723.37
5063,500,9,4171.41
9237,85,10,8935.4
6230,419,7,8859.34
273,114,10,18137.4
6759,58,2,1923.94
8618,94,2,3271.86
8340,179,2,3699.84
9005,263,7,12724.39
7680,363,10,3605.4
7296,378,7,8691.76
6718,123,3,2554.29
2918,147,8,890.08
7118,315,6,9712.08
1524,446,10,15317.3
1116,210,4,5637.88
6538,192,9,11667.24
717,35,7,3234.14
7209,124,2,464.82
6300,440,7,2928.73
6637,321,10,8452.4
2787,146,10,10691.1
1938,180,8,1249.28
1220,351,7,2615.2
7216,120,3,943.38
3227,54,6,10228.56
9544,21,2,2801.02
447,178,5,7559.95
6575,240,6,4484.7
1727,367,9,2211.03
7398,69,6,11638.68
3939,360,2,1019.38
490,208,5,4826.85
7342,342,10,10968.3
5916,204,3,542.13
9901,433,9,9788.22
6550,466,6,9588.72
2457,257,5,3130.3
2053,238,8,14478.72
724,315,9,14568.12
2079,202,2,1682.68
1409,193,3,2463.42
1722,152,9,11737.8
511,292,8,1113.92
4873,248,9,4391.55
9342,110,7,10718.33
293,269,10,7194.5
8185,104,9,6112.62
6410,336,6,8365.38
906,150,4,1121.24
3270,26,2,1366.14
5197,337,2,2635.94
9947,93,3,1902.27
4821,439,2,2425.2
5409,334,10,18203.3
5086,469,4,2951.52
5968,219,2,151.5
5163,381,4,3951.36
4304,496,8,1391.2
412,63,3,3087.78
3311,223,6,9090.48
7401,197,2,2161.7
5582,3,8,4104.48
1658,21,9,12604.59
1729,187,4,2002.2
1675,70,9,12562.74
427,347,4,3416.8
985,278,9,10290.33
831,412,3,1203.78
8085,287,10,19541.7
2051,212,2,2511.32
3632,134,8,3806.32
2977,112,6,2604.84
9345,175,9,8652.51
9134,24,2,804.32
3851,363,4,1442.16
559,382,3,598.65
3915,152,6,7825.2
4916,25,5,9118.9
9148,245,9,3630.33
6875,13,4,5928.48
9827,386,5,4531.6
6977,217,5,7858.9
9834,367,8,1965.36
4920,292,10,1392.4
9250,469,1,737.88
8381,107,5,5523.25
8005,210,4,5637.88
8973,184,10,15701.0
9056,20,5,3882.95
3611,382,1,199.55
3565,372,6,6289.74
4288,193,6,4926.84
2783,197,3,3242.55
4944,221,3,3500.73
8984,354,9,16525.26
2425,162,2,1527.88
9421,54,9,15342.84
9953,406,2,3455.92
5113,38,8,8395.92
3139,340,5,9783.25
194,344,4,6733.36
8435,454,6,703.92
5052,233,9,3595.68
2200,349,10,2109.2
950,360,4,2038.76
4775,344,10,16833.4
6760,80,2,1157.52
5051,218,6,3123.42
6239,224,2,3749.66
9206,341,1,1895.17
38,180,6,936.96
3517,476,2,3586.54
6726,466,10,15981.2
3565,37,2,1011.08
2848,211,1,1338.06
1621,86,6,2327.46
74,202,1,841.34
3706,277,7,7542.92
4248,223,2,3030.16
5263,439,7,8488.2
668,40,2,509.82
6923,199,4,1874.88
5919,408,2,2983.64
158,405,8,2007.52
3982,295,2,1017.14
9147,302,5,73.15
8249,346,9,17111.61
7707,333,9,17687.88
562,97,3,1341.21
7233,365,10,16988.7
6402,339,1,894.68
7769,212,4,5022.64
888,70,5,6979.3
2838,382,10,1995.5
5580,121,8,875.68
8137,453,4,5687.48
9469,38,5,5247.45
970,259,6,5325.24
4267,479,5,5635.2
8332,425,5,1031.7
1052,13,3,4446.36
3761,331,9,3807.45
4784,459,9,6551.46
9052,107,9,9941.85
9836,242,1,1905.2
6446,179,10,18499.2
3563,132,10,17682.3
4343,64,9,3076.38
591,285,5,4812.3
6655,451,5,621.5
8134,479,5,5635.2
9467,123,2,1702.86
5046,377,8,7157.12
3680,368,9,15935.22
5708,25,4,7295.12
5495,123,4,3405.72
1754,25,3,5471.34
9048,281,3,1079.76
5649,184,5,7850.5
4819,378,6,7450.08
1520,376,1,334.97
44,461,5,2273.35
2682,103,10,5875.9
5305,131,6,2335.86
3964,184,10,15701.0
6219,121,5,547.3
852,297,8,3172.8
7135,4,10,4805.6
9045,157,2,342.46
7790,253,3,169.14
6140,358,3,4526.43
4014,303,2,710.58
1566,198,6,8290.68
4653,37,8,4044.32
7078,174,4,7755.44
8743,92,7,13464.99
2108,214,5,8413.7
5119,100,5,3387.95
7940,48,6,5847.18
8375,105,10,16638.3
8704,82,3,5937.54
2188,128,4,7985.04
1378,386,6,5437.92
8156,226,9,14894.37
5142,130,1,1373.22
4007,346,3,5703.87
6649,479,3,3381.12
2431,484,3,1784.25
4861,215,4,6376.36
741,347,8,6833.6
4146,454,2,234.64
7829,104,9,6112.62
6138,420,5,8388.45
3103,458,2,2312.9
3664,44,10,10662.1
3288,391,10,6448.6
7127,392,9,4912.29
6757,478,10,13679.2
7774,79,4,4402.76
7482,462,7,1430.52
2985,308,3,4518.72
7297,167,2,3526.36
7530,500,4,1853.96
8632,284,2,1830.6
8660,290,7,7478.38
4698,291,5,3868.2
9077,114,2,3627.48
5689,206,7,4715.27
3323,476,2,3586.54
4228,473,7,7441.35
7747,288,3,5311.98
6954,124,8,1859.28
6091,476,3,5379.81
7987,369,9,2710.35
9161,283,10,19696.5
1952,5,3,2672.67
6575,11,3,2742.72
2922,328,8,1175.84
3557,18,9,7061.31
6016,351,6,2241.6
9453,214,7,11779.18
8913,108,5,274.75
6674,387,5,9203.6
9264,419,3,3796.86
4352,204,6,1084.26
3553,442,9,15025.68
5280,289,4,7410.04
8439,350,7,247.52
6999,493,5,3920.3
2566,322,2,54.2
6825,484,1,594.75
7462,70,3,4187.58
9637,2,10,3395.2
9024,449,5,2234.15
1255,5,4,3563.56
2398,470,1,571.15
4543,116,6,4830.24
4151,422,10,11993.3
3361,466,1,1598.12
2670,12,7,7736.12
7585,52,9,5764.5
8809,314,2,607.58
2851,171,9,7336.08
7709,89,5,2365.95
9352,20,1,776.59
9807,379,8,5095.52
4772,345,8,12409.76
6836,417,5,3241.6
6625,13,5,7410.6
9133,377,5,4473.2
4263,490,9,2625.3
9943,137,7,13379.45
9763,183,5,8502.3
5878,260,8,6463.04
8704,49,6,10813.02
392,14,10,17703.2
8314,218,1,520.57
1987,34,2,3887.26
6794,211,1,1338.06
9968,363,9,3244.86
1625,141,7,9015.44
8887,126,6,9695.82
3993,131,7,2725.17
5046,143,3,1161.42
8050,41,5,3513.2
342,117,7,13702.78
9340,373,2,3936.0
6689,466,3,4794.36
4245,94,4,6543.72
1888,417,8,5186.56
860,446,9,13785.57
1746,417,10,6483.2
7196,59,6,8288.7
6584,55,9,14093.46
5988,370,1,1653.05
2231,408,3,4475.46
7304,102,2,795.34
3612,387,4,7362.88
9488,81,3,5901.81
5984,269,1,719.45
8111,344,6,10100.04
4530,1,5,3180.0
3145,314,7,2126.53
8059,63,5,5146.3
5836,72,8,11765.12
1692,62,7,6004.04
5633,214,6,10096.44
9449,373,4,7872.0
437,368,10,17705.8
5451,176,7,8972.81
7708,173,6,4931.94
6224,16,1,753.1
7664,350,9,318.24
2549,42,3,3300.45
5805,274,7,9113.65
2099,125,1,224.9
8733,307,5,6748.1
9306,89,4,1892.76
9156,442,3,5008.56
6260,439,10,12126.0
4906,143,5,1935.7
728,138,4,2714.44
3028,135,6,8777.88
4748,141,9,11591.28
6829,155,4,3652.28
1466,291,6,4641.84
2348,32,5,3168.25
1698,73,1,1065.97
335,30,4,5148.16
5702,189,3,5812.26
7296,436,1,1871.94
1638,457,4,1987.0
4662,482,5,7984.5
8717,319,2,1359.72
3276,234,1,354.64
591,79,3,3302.07
7841,273,10,5083.8
5251,229,7,6524.84
6328,315,5,8093.4
8195,388,4,5362.52
8750,74,6,10083.78
3515,296,5,5379.1
4005,473,1,1063.05
8563,152,8,10433.6
5781,209,4,7072.48
1746,416,8,13086.56
3018,76,4,7357.64
6215,422,8,9594.64
3847,460,3,2145.3
3417,500,9,4171.41
7168,29,10,14906.0
9278,474,2,914.46
7169,145,7,8663.9
4614,346,1,1901.29
5667,248,4,1951.8
6785,302,6,87.78
4241,273,9,4575.42
5854,176,9,11536.47
2036,32,10,6336.5
8025,201,7,1369.97
2541,136,10,2619.7
5269,82,5,9895.9
6939,341,5,9475.85
1458,7,4,2227.32
2389,196,7,4755.1
5691,437,4,6141.76
443,28,5,705.55
3376,78,10,17389.6
5134,350,6,212.16
8937,139,8,3050.48
9791,252,5,7063.9
2154,32,5,3168.25
6351,247,7,8701.91
677,307,6,8097.72
2931,456,6,8298.36
4431,217,6,9430.68
7215,32,5,3168.25
4745,130,3,4119.66
1881,279,3,2865.96
8682,277,1,1077.56
8871,149,7,13690.04
9307,343,4,3821.2
1262,278,4,4573.48
9479,456,3,4149.18
1702,267,8,6036.08
4430,218,7,3643.99
8285,487,2,3076.38
3945,74,3,5041.89
9246,346,6,11407.74
5041,275,3,686.16
9467,463,1,244.78
1485,275,8,1829.76
5050,195,8,6103.84
2549,184,8,12560.8
8212,173,10,8219.9
8229,44,5,5331.05
5230,3,3,1539.18
3450,333,1,1965.32
6716,223,2,3030.16
9402,63,8,8234.08
1368,402,8,8947.2
3077,188,8,5228.88
1227,125,3,674.7
4147,1,1,636.0
2346,125,7,1574.3
142,157,7,1198.61
6046,35,4,1848.08
7559,447,8,6813.92
2555,353,10,9169.1
4882,136,7,1833.79
2747,396,6,2198.64
4746,426,8,12863.68
3711,232,6,1292.34
8188,68,4,2889.68
3028,459,2,1455.88
2557,234,8,2837.12
1875,449,1,446.83
3612,312,4,5698.6
8079,220,9,3512.43
385,48,9,8770.77
5236,64,1,341.82
7888,476,7,12552.89
3663,46,4,1180.36
144,416,3,4907.46
8433,119,4,766.24
4187,335,10,6377.9
2955,252,4,5651.12
4735,458,10,11564.5
5163,160,10,1907.4
9059,404,3,1631.1
7355,394,9,5647.86
3055,3,2,1026.12
1884,238,4,7239.36
5619,331,1,423.05
3462,324,7,2342.76
9609,23,1,822.09
1697,27,2,892.96
4466,420,3,5033.07
2024,267,10,7545.1
4375,40,8,2039.28
1124,309,7,2466.45
7970,120,10,3144.6
5760,316,9,17104.68
7969,84,8,11112.0
8362,365,3,5096.61
7554,321,5,4226.2
1927,68,7,5056.94
2128,144,10,14073.4
2916,413,6,6271.5
941,42,10,11001.5
965,29,10,14906.0
351,252,6,8476.68
3656,452,7,9864.33
4068,68,5,3612.1
960,430,4,3045.04
7706,228,8,7388.56
3951,314,6,1822.74
5940,423,9,5023.8
2060,48,5,4872.65
2950,498,5,3388.9
4544,41,2,1405.28
2179,97,5,2235.35
3684,360,2,1019.38
4891,58,10,9619.7
9210,131,3,1167.93
1576,235,10,5511.9
6616,406,5,8639.8
629,239,6,4753.5
416,121,1,109.46
4202,468,10,6554.4
2067,252,7,9889.46
4767,232,8,1723.12
6197,334,6,10921.98
1821,257,9,5634.54
7412,498,9,6100.02
380,379,2,1273.88
9095,316,9,17104.68
2998,397,8,3957.04
4301,474,10,4572.3
2092,310,5,9535.35
57,260,8,6463.04
4593,325,9,16201.8
8803,182,1,1782.29
9246,446,10,15317.3
821,263,4,7271.08
9817,235,10,5511.9
8934,292,6,835.44
2864,475,6,5280.06
3572,46,5,1475.45
4880,275,8,1829.76
4199,457,9,4470.75
7093,475,10,8800.1
6649,436,4,7487.76
7661,21,4,5602.04
6974,48,9,8770.77
6914,220,1,390.27
2710,292,9,1253.16
5545,278,3,3430.11
1280,269,1,719.45
9598,148,3,472.32
9272,475,10,8800.1
5079,234,4,1418.56
6546,483,8,1984.08
8901,152,9,11737.8
9218,191,1,265.87
2287,351,4,1494.4
3,98,9,4701.24
9032,173,3,2465.97
8160,49,1,1802.17
3777,105,10,16638.3
6965,165,7,1624.98
6517,472,6,6292.38
6948,172,9,12221.01
7161,329,9,17701.83
970,433,6,6525.48
2578,187,2,1001.1
5693,104,10,6791.8
3397,203,1,605.95
7131,278,6,6860.22
2719,344,2,3366.68
394,310,6,11442.42
1601,159,4,5425.8
2457,404,4,2174.8
9892,20,6,4659.54
7369,177,10,1326.7
7456,54,4,6819.04
6166,164,7,2010.19
2011,93,6,3804.54
2976,197,8,8646.8
4685,377,7,6262.48
7033,469,10,7378.8
8039,211,9,12042.54
7406,222,9,13325.85
5118,1,10,6360.0
8416,59,9,12433.05
4344,90,9,1873.08
7553,292,7,974.68
4705,431,2,3764.58
9454,306,5,87.95
6834,257,4,2504.24
5410,348,10,13194.7
879,200,5,7102.05
7313,403,10,1820.8
8049,494,2,2639.72
7461,373,5,9840.0
6600,252,2,2825.56
9091,296,4,4303.28
7159,300,4,6946.0
7643,19,8,3633.28
4956,413,9,9407.25
8877,389,7,9710.89
4661,247,3,3729.39
743,378,9,11175.12
7913,298,1,179.33
8884,382,3,598.65
2579,219,4,303.0
9987,189,7,13561.94
5395,382,1,199.55
1526,17,7,8514.87
7237,120,2,628.92
487,123,1,851.43
4788,48,2,1949.06
8263,89,1,473.19
4830,145,9,11139.3
1212,495,9,10674.09
1044,159,10,13564.5
8846,377,6,5367.84
4422,215,2,3188.18
6192,223,5,7575.4
6628,228,1,923.57
3913,316,4,7602.08
6793,471,10,17564.0
2843,103,2,1175.18
7515,197,10,10808.5
5089,49,1,1802.17
2066,258,10,7403.1
8588,215,10,15940.9
6767,42,3,3300.45
7783,499,5,313.65
8819,51,4,2892.72
107,208,3,2896.11
8967,288,7,12394.62
8597,181,1,1714.99
5703,474,8,3657.84
3037,434,7,12529.02
9810,349,4,843.68
276,307,4,5398.48
337,153,9,17214.93
7443,73,9,9593.73
863,317,2,3331.38
9333,356,9,7072.29
8661,140,8,118.8
8011,437,4,6141.76
4771,143,6,2322.84
4943,249,5,7445.4
4571,272,3,5277.24
9248,354,8,14689.12
8201,78,2,3477.92
3404,418,7,10793.93
8645,6,10,13766.3
5641,31,8,9903.52
7622,460,1,715.1
714,455,6,6703.98
3994,39,7,12300.05
1350,456,6,8298.36
6496,363,3,1081.62
6068,187,8,4004.4
8093,170,2,3523.78
2969,85,1,893.54
2389,97,6,2682.42
363,430,10,7612.6
668,429,6,6060.72
1714,482,3,4790.7
4674,331,10,4230.5
89,62,5,4288.6
1551,416,5,8179.1
1502,417,1,648.32
2184,220,9,3512.43
592,360,3,1529.07
7834,22,5,3681.15
3646,74,2,3361.26
1268,209,7,12376.84
3120,461,9,4092.03
1745,206,8,5388.88
88,142,7,3814.23
9883,157,6,1027.38
6935,384,4,5820.52
7083,99,9,4230.0
7159,30,3,3861.12
9198,291,3,2320.92
8829,415,8,11893.28
2241,437,10,15354.4
4884,366,3,102.69
8002,481,3,5071.47
2524,98,8,4178.88
4028,24,2,804.32
3013,56,10,6247.9
2759,486,4,3352.64
2979,89,5,2365.95
7135,222,8,11845.2
6573,402,3,3355.2
1366,23,4,3288.36
1137,179,2,3699.84
9762,306,7,123.13
1127,195,8,6103.84
9609,206,10,6736.1
8321,451,7,870.1
5248,291,5,3868.2
5031,365,4,6795.48
4467,111,2,2143.54
8418,411,8,1041.92
3676,409,2,607.38
6146,61,6,4623.96
607,65,1,1169.54
9433,14,7,12392.24
8933,203,8,4847.6
1560,280,1,844.01
7124,114,3,5441.22
9670,274,5,6509.75
3565,83,2,814.08
5123,361,1,502.94
3796,61,3,2311.98
6805,389,3,4161.81
5978,125,3,674.7
7040,402,2,2236.8
8340,375,6,2054.16
428,441,10,17912.2
5586,246,10,13713.4
3511,45,6,1975.2
5015,284,8,7322.4
7398,338,3,525.39
3819,129,10,4031.8
6676,242,4,7620.8
1416,380,5,540.15
4159,57,8,9724.48
3206,326,2,1594.82
6453,430,4,3045.04
7940,432,10,5835.3
1419,316,4,7602.08
5326,352,1,1368.64
4475,207,8,11766.24
6450,3,10,5130.6
7182,226,2,3309.86
7114,389,9,12485.43
8613,46,4,1180.36
2857,271,7,140.7
6591,446,1,1531.73
2088,20,3,2329.77
2373,412,6,2407.56
3360,4,9,4325.04
5770,463,6,1468.68
2388,244,5,9753.25
9747,415,4,5946.64
7206,360,3,1529.07
118,321,1,845.24
6101,107,8,8837.2
9792,384,9,13096.17
4070,306,8,140.72
8570,299,3,1668.9
198,354,5,9180.7
5267,369,1,301.15
9888,28,9,1269.99
410,221,6,7001.46
1908,412,1,401.26
6563,292,9,1253.16
4141,182,5,8911.45
7821,298,1,179.33
4426,132,8,14145.84
1698,494,2,2639.72
847,305,6,365.82
4706,49,6,10813.02
7660,308,9,13556.16
3046,387,3,5522.16
8304,30,9,11583.36
9982,451,2,248.6
4976,21,4,5602.04
6244,305,1,60.97
3345,471,8,14051.2
2811,451,6,745.8
7458,238,7,12668.88
4325,193,3,2463.42
1047,363,10,3605.4
4815,273,5,2541.9
8209,14,10,17703.2
2493,489,4,3798.24
4423,92,4,7694.28
4662,108,7,384.65
5926,473,4,4252.2
3834,179,2,3699.84
5214,467,4,3181.64
4307,277,10,10775.6
3250,112,8,3473.12
8104,364,2,3000.1
9904,470,5,2855.75
7191,451,2,248.6
7038,162,2,1527.88
2642,392,3,1637.43
4626,123,7,5960.01
6655,334,3,5460.99
4802,27,6,2678.88
6212,76,10,18394.1
9407,193,6,4926.84
6285,266,4,4689.32
1219,115,5,8633.7
1554,124,6,1394.46
3557,205,2,2198.66
6193,385,7,1091.16
2073,326,8,6379.28
181,356,6,4714.86
1298,253,1,56.38
2799,112,7,3038.98
5726,33,9,7405.29
4372,62,5,4288.6
8327,234,4,1418.56
1113,371,5,8071.95
4052,457,4,1987.0
5903,7,1,556.83
9240,152,9,11737.8
5976,280,1,844.01
5787,377,1,894.64
2321,129,6,2419.08
489,343,5,4776.5
8823,134,3,1427.37
9109,442,4,6678.08
6765,212,10,12556.6
4236,294,5,478.85
269,44,9,9595.89
7874,116,4,3220.16
2581,219,7,530.25
2960,74,10,16806.3
6967,56,2,1249.58
2289,279,2,1910.64
1385,10,4,2892.4
5486,167,4,7052.72
7498,347,8,6833.6
5804,382,1,199.55
8406,375,7,2396.52
6267,152,6,7825.2
5099,133,3,5758.29
4855,108,4,219.8
6064,478,10,13679.2
5788,427,2,1793.66
289,126,4,6463.88
3667,382,10,1995.5
1087,208,8,7722.96
6947,475,2,1760.02
6517,382,8,1596.4
8117,469,3,2213.64
1912,368,8,14164.64
1654,439,2,2425.2
8230,88,6,5444.82
8173,110,7,10718.33
4508,343,5,4776.5
1882,195,8,6103.84
4028,86,2,775.82
5574,236,8,14816.48
5639,464,9,2478.51
2769,60,9,10259.91
1472,428,2,3755.54
4742,475,6,5280.06
8816,346,9,17111.61
8549,265,10,14012.3
3838,216,2,965.48
912,115,10,17267.4
2489,192,7,9074.52
6176,257,7,4382.42
2992,244,1,1950.65
9915,2,8,2716.16
4890,494,1,1319.86
7622,362,4,7233.92
2930,274,2,2603.9
8077,46,2,590.18
129,118,8,8489.76
9029,31,7,8665.58
8021,21,1,1400.51
228,400,7,10542.84
1345,352,10,13686.4
1368,355,8,11286.56
9449,479,9,10143.36
3778,365,5,8494.35
5008,455,2,2234.66
5606,411,6,781.44
1288,489,9,8546.04
9133,261,4,6754.04
7286,388,10,13406.3
3969,65,2,2339.08
11,363,5,1802.7
9627,459,3,2183.82
3766,2,3,1018.56
5382,446,8,12253.84
6561,20,8,6212.72
5739,43,8,1301.52
3799,67,9,6100.38
6834,399,6,1099.32
6822,172,10,13578.9
4206,10,3,2169.3
6789,436,9,16847.46
4600,250,4,4434.96
2719,113,9,13564.71
557,340,8,15653.2
5277,352,10,13686.4
2398,214,5,8413.7
4604,306,8,140.72
6435,240,2,1494.9
7114,424,6,3519.0
3663,332,4,6086.56
4818,478,9,12311.28
3426,291,4,3094.56
2871,90,1,208.12
5969,38,4,4197.96
3734,483,6,1488.06
4022,151,3,2432.79
1039,150,2,560.62
9773,7,6,3340.98
479,17,1,1216.41
4619,156,7,3215.17
8426,240,5,3737.25
4020,458,5,5782.25
1247,396,8,2931.52
8979,301,4,2225.68
5216,42,9,9901.35
4719,119,8,1532.48
1053,91,4,5951.8
6052,150,2,560.62
6605,10,5,3615.5
1074,103,4,2350.36
4564,236,5,9260.3
863,464,9,2478.51
2778,375,9,3081.24
1063,249,6,8934.48
540,348,7,9236.29
39,300,1,1736.5
5576,127,10,3390.0
1046,139,4,1525.24
6681,161,6,3000.36
116,463,1,244.78
7724,274,10,13019.5
5515,449,1,446.83
5937,84,8,11112.0
7754,89,1,473.19
4884,450,1,1987.25
6472,486,3,2514.48
3788,293,10,15431.1
8997,43,2,325.38
4040,65,3,3508.62
4266,136,5,1309.85
7781,146,6,6414.66
2680,143,5,1935.7
2623,83,7,2849.28
6329,74,10,16806.3
4757,347,10,8542.0
6805,487,10,15381.9
8418,453,2,2843.74
1194,324,7,2342.76
7172,38,9,9445.41
1032,2,10,3395.2
5151,83,10,4070.4
3414,209,4,7072.48
8868,40,4,1019.64
1544,452,4,5636.76
9621,479,10,11270.4
7680,489,8,7596.48
3327,105,2,3327.66
4197,105,10,16638.3
3567,417,10,6483.2
2675,457,2,993.5
1665,443,3,5799.93
9481,294,4,383.08
1653,499,8,501.84
9984,304,5,6702.6
6777,183,1,1700.46
4460,404,3,1631.1
516,110,5,7655.95
6771,269,2,1438.9
7495,34,7,13605.41
3615,18,8,6276.72
5995,273,6,3050.28
4628,361,8,4023.52
5861,441,4,7164.88
9352,86,3,1163.73
887,416,6,9814.92
3654,449,4,1787.32
8827,72,2,2941.28
63,291,4,3094.56
4074,475,2,1760.02
6572,64,1,341.82
6538,138,10,6786.1
5529,254,5,2397.25
6262,377,4,3578.56
4352,416,7,11450.74
3569,185,1,45.15
3703,498,8,5422.24
1900,146,7,7483.77
8230,245,4,1613.48
8886,162,7,5347.58
8100,310,10,19070.7
9243,370,5,8265.25
4454,121,7,766.22
8213,428,8,15022.16
115,86,2,775.82
9688,152,9,11737.8
1471,112,1,434.14
2985,169,3,4405.92
9290,35,10,4620.2
5800,217,7,11002.46
3007,348,3,3958.41
460,205,3,3297.99
3885,488,3,5013.45
4451,266,8,9378.64
1638,281,1,359.92
6800,389,7,9710.89
3894,313,10,4051.5
9821,415,9,13379.94
3139,346,9,17111.61
7551,140,1,14.85
6925,258,5,3701.55
7254,336,6,8365.38
513,104,10,6791.8
4327,21,8,11204.08
29,242,6,11431.2
862,316,7,13303.64
485,293,8,12344.88
9941,115,8,13813.92
9736,63,3,3087.78
4198,307,5,6748.1
6847,56,1,624.79
7020,264,2,2883.0
6059,21,1,1400.51
1038,83,5,2035.2
5833,266,7,8206.31
5851,146,10,10691.1
7939,36,10,8682.9
612,434,5,8949.3
8657,403,1,182.08
2092,13,2,2964.24
6428,355,6,8464.92
288,49,4,7208.68
7808,267,8,6036.08
4843,299,6,3337.8
5431,48,2,1949.06
9599,488,9,15040.35
7999,229,4,3728.48
3912,121,9,985.14
65,183,6,10202.76
4366,275,10,2287.2
6156,478,4,5471.68
6205,202,7,5889.38
6451,263,7,12724.39
2227,196,7,4755.1
3017,2,6,2037.12
9182,416,5,8179.1
4570,177,5,663.35
3779,140,6,89.1
4079,262,10,13557.1
8241,426,4,6431.84
8068,100,4,2710.36
2148,248,5,2439.75
8090,159,7,9495.15
9972,315,5,8093.4
910,79,5,5503.45
3723,45,2,658.4
4265,146,3,3207.33
125,192,2,2592.72
7935,483,6,1488.06
4425,181,8,13719.92
4812,482,4,6387.6
9476,264,4,5766.0
9203,318,3,1185.84
1660,249,4,5956.32
9369,347,4,3416.8
1780,93,7,4438.63
5390,434,8,14318.88
6785,477,3,1268.34
4094,112,6,2604.84
401,34,5,9718.15
849,334,6,10921.98
4608,172,7,9505.23
6603,318,1,395.28
7352,431,6,11293.74
6953,424,6,3519.0
4398,135,10,14629.8
