order_id,customer_id,order_date,total_amount
5621,2113,2024-06-03,3113.16
5622,1422,2024-11-19,3667.61
5623,7009,2025-02-14,2995.1
5624,5069,2024-10-09,681.15
5625,8186,2024-05-31,1524.56
5626,2491,2024-04-17,2333.44
5627,910,2024-08-01,4520.81
5628,2695,2024-09-05,4239.79
5629,7991,2024-12-27,4968.82
5630,1748,2024-12-12,139.72
5631,7575,2024-05-20,2031.32
5632,9174,2024-04-25,187.76
5633,2531,2025-01-10,3696.73
5634,3481,2024-04-08,1714.24
5635,7160,2024-08-20,4871.91
5636,9155,2024-12-22,4901.15
5637,7579,2024-04-06,2846.13
5638,1314,2025-01-21,474.12
5639,6981,2025-03-22,880.17
5640,4146,2025-02-19,4917.5
5641,3667,2024-11-14,2140.2
5642,674,2024-05-09,4904.53
5643,8790,2024-07-04,3197.73
5644,8584,2025-03-22,2002.58
5645,2070,2024-08-16,583.2
5646,9129,2024-07-08,839.74
5647,2938,2024-10-19,328.92
5648,6374,2024-03-26,58.56
5649,6307,2025-01-12,3521.19
5650,8508,2025-02-21,3410.73
5651,5232,2024-12-09,3706.18
5652,4769,2025-02-04,2920.5
5653,7172,2024-08-16,228.85
5654,5995,2025-02-13,2063.29
5655,3729,2024-08-07,4200.1
5656,8600,2024-04-28,2470.35
5657,2153,2024-08-18,2341.06
5658,7985,2024-09-15,640.07
5659,4672,2024-03-25,2831.34
5660,6663,2024-06-21,4786.66
5661,1894,2024-05-28,2404.42
5662,16,2025-01-21,2739.41
5663,160,2024-11-27,703.15
5664,6648,2024-07-04,1809.31
5665,6876,2025-03-08,3584.05
5666,4484,2024-11-22,4873.63
5667,9342,2024-06-05,4344.99
5668,5596,2024-05-31,4142.66
5669,885,2024-07-05,624.98
5670,4097,2024-10-03,2649.55
5671,6386,2025-02-19,3477.04
5672,26,2025-01-12,324.73
5673,5844,2024-05-04,1306.49
5674,7868,2024-11-20,2800.0
5675,1205,2025-02-01,4756.2
5676,3251,2024-08-08,4833.43
5677,4975,2024-12-21,688.57
5678,2328,2024-12-23,1296.44
5679,9191,2024-04-07,4658.94
5680,2765,2024-09-29,4282.55
5681,9753,2025-01-22,892.76
5682,1753,2024-11-16,1727.66
5683,9569,2024-08-03,1633.53
5684,7747,2024-04-04,3154.67
5685,7333,2024-07-22,3498.31
5686,8195,2025-03-08,699.91
5687,6815,2024-04-09,2823.03
5688,3025,2024-06-27,3121.07
5689,6494,2024-11-03,4601.83
5690,1683,2024-05-17,4661.21
5691,4948,2024-12-14,1844.23
5692,4093,2024-05-18,627.39
5693,4656,2024-11-08,3164.76
5694,6332,2024-08-16,1883.09
5695,7009,2025-02-16,4297.9
5696,1811,2024-03-25,2240.01
5697,2967,2024-03-31,2548.45
5698,1926,2024-12-20,357.87
5699,6628,2024-07-25,4943.17
5700,3580,2024-11-11,1875.65
5701,5473,2024-11-06,3158.62
5702,9037,2024-03-27,2553.0
5703,2428,2024-05-16,1089.26
5704,1257,2025-01-13,1925.64
5705,348,2025-03-10,978.76
5706,4533,2024-11-18,1692.46
5707,5252,2025-03-08,913.81
5708,9485,2025-01-18,413.91
5709,3560,2024-11-04,3669.47
5710,8972,2024-04-17,4678.15
5711,7261,2024-06-03,4852.91
5712,2197,2025-01-22,3451.92
5713,913,2024-09-09,1882.68
5714,6247,2024-04-14,1716.0
5715,5305,2025-01-08,727.01
5716,8964,2025-01-19,4801.5
5717,302,2024-12-27,1967.98
5718,2090,2024-07-30,2444.4
5719,5900,2025-01-09,2991.23
5720,6992,2024-12-17,860.17
5721,2079,2024-05-06,1455.92
5722,9059,2024-12-03,4636.61
5723,1863,2024-08-17,565.44
5724,5261,2024-12-11,3870.5
5725,8190,2024-04-08,1906.26
5726,667,2024-10-02,3032.61
5727,4914,2024-09-05,3574.35
5728,2846,2025-03-13,4065.83
5729,1768,2024-10-15,4000.38
5730,8028,2024-11-30,4195.22
5731,5942,2024-12-09,1764.83
5732,3047,2024-07-19,1317.44
5733,8836,2024-08-31,4784.75
5734,502,2024-11-04,1115.09
5735,7594,2024-09-20,4547.73
5736,545,2024-09-06,1389.84
5737,7102,2024-05-26,3062.61
5738,7913,2025-02-16,1105.41
5739,3491,2024-04-01,4130.64
5740,3622,2024-07-18,2632.19
5741,9769,2024-08-09,1943.63
5742,3667,2024-10-31,4403.43
5743,431,2025-01-15,2962.83
5744,1599,2024-08-01,2775.35
5745,8896,2024-11-09,2064.66
5746,7494,2025-02-25,2550.84
5747,9116,2025-03-04,2956.74
5748,7237,2024-09-05,601.99
5749,4491,2024-05-25,1816.42
5750,1096,2024-07-07,2724.28
5751,5863,2024-07-11,3240.26
5752,7922,2025-02-28,4916.7
5753,1494,2025-02-10,1531.09
5754,6202,2024-06-28,46.82
5755,4149,2024-09-14,2927.35
5756,2519,2025-01-19,1963.66
5757,2140,2024-07-27,1517.49
5758,5820,2024-09-25,568.61
5759,2963,2024-10-03,2776.39
5760,4020,2024-06-16,2416.49
5761,1330,2024-04-08,3670.26
5762,7002,2024-08-07,1445.15
5763,1548,2024-09-08,615.38
5764,9166,2024-09-21,4399.01
5765,3696,2024-09-18,2323.99
5766,4092,2024-08-06,2759.5
5767,5856,2024-12-14,1919.89
5768,9380,2024-04-17,1174.51
5769,4895,2024-07-13,3790.29
5770,4267,2024-05-31,4735.39
5771,6051,2025-01-05,2566.0
5772,3841,2024-04-04,3275.32
5773,3992,2024-11-27,757.89
5774,4041,2024-07-16,719.94
5775,3583,2024-09-20,506.93
5776,5245,2024-05-06,2559.61
5777,2044,2024-08-04,2467.79
5778,4919,2024-08-17,3614.9
5779,9825,2024-11-29,1094.71
5780,4652,2024-09-30,4876.27
5781,9492,2024-11-04,419.65
5782,2487,2024-12-23,3017.2
5783,4073,2024-10-12,990.96
5784,6413,2024-10-11,3522.21
5785,7066,2024-07-08,2876.35
5786,1537,2025-02-10,2124.23
5787,3626,2024-03-25,3480.96
5788,8687,2024-11-06,159.41
5789,9930,2024-09-04,539.19
5790,6590,2024-03-23,1303.35
5791,162,2024-11-01,2024.4
5792,5036,2024-10-15,3831.61
5793,599,2024-08-14,3779.41
5794,8858,2024-04-21,2327.47
5795,737,2024-05-19,1024.47
5796,6523,2024-04-26,3850.73
5797,3581,2025-02-13,4291.72
5798,2497,2024-05-24,835.67
5799,7666,2024-10-08,2258.29
5800,9545,2025-01-26,3975.91
5801,4470,2024-07-16,2652.19
5802,3269,2025-03-06,2931.52
5803,6357,2025-02-05,1737.1
5804,2085,2024-05-09,3357.91
5805,2719,2024-12-13,2671.58
5806,7415,2024-06-27,2379.0
5807,5225,2024-05-11,4660.54
5808,2516,2025-01-21,2029.17
5809,7766,2024-08-26,1132.77
5810,8966,2024-10-28,1301.27
5811,8850,2024-07-16,2357.75
5812,6705,2024-06-23,1307.59
5813,4788,2024-07-09,4253.35
5814,5003,2024-09-25,3701.42
5815,3829,2025-03-17,1100.66
5816,5434,2024-04-11,1515.44
5817,4965,2024-04-19,3492.57
5818,8789,2024-10-17,4187.36
5819,8364,2025-03-14,656.56
5820,6369,2024-06-23,4285.36
5821,9997,2025-02-14,359.71
5822,218,2024-04-13,1749.76
5823,8119,2025-01-24,3515.84
5824,948,2024-09-23,4145.94
5825,1280,2024-04-20,3247.19
5826,6797,2025-01-15,746.93
5827,4432,2025-02-10,3420.7
5828,7438,2025-02-12,1221.91
5829,8225,2024-12-24,4079.89
5830,3259,2025-01-05,1935.05
5831,3643,2024-11-21,1575.93
5832,5235,2024-04-24,4143.54
5833,1559,2024-05-03,812.03
5834,4510,2024-12-14,921.03
5835,6470,2025-02-27,2056.24
5836,8828,2024-06-10,604.09
5837,6260,2025-02-11,4721.76
5838,8322,2024-07-18,3829.87
5839,3791,2024-09-28,737.81
5840,823,2024-06-19,3776.2
5841,2091,2024-08-15,960.5
5842,5558,2025-02-16,2099.46
5843,8614,2024-03-23,1971.71
5844,4952,2025-02-18,2040.09
5845,6223,2025-02-18,4826.32
5846,4577,2024-07-02,785.5
5847,771,2024-11-17,4318.6
5848,1036,2024-06-11,1715.52
5849,4744,2024-05-11,267.7
5850,3818,2024-06-04,3740.75
5851,6355,2025-02-22,4763.84
5852,1182,2024-07-29,3287.17
5853,8271,2024-06-16,69.76
5854,2463,2024-12-28,3247.22
5855,1457,2024-09-07,2673.75
5856,3241,2024-10-29,448.21
5857,6246,2024-03-28,4435.71
5858,561,2025-01-16,1891.33
5859,6973,2024-06-12,4438.1
5860,7668,2024-10-30,983.65
5861,1769,2024-04-24,2344.21
5862,3330,2024-04-08,246.98
5863,3973,2024-04-12,1655.5
5864,5764,2024-04-21,1194.27
5865,5207,2025-02-14,3393.27
5866,1009,2025-02-11,2546.03
5867,1340,2024-04-14,1422.05
5868,9141,2024-10-02,1115.25
5869,5341,2024-10-05,447.3
5870,5897,2024-09-08,1271.8
5871,393,2025-02-11,2517.4
5872,1984,2024-05-14,4016.59
5873,6382,2025-01-07,1976.04
5874,6604,2024-10-16,1049.32
5875,8104,2024-10-15,2405.03
5876,1153,2024-12-03,2225.95
5877,8497,2024-04-21,1868.47
5878,7779,2024-08-28,3632.45
5879,7919,2024-08-15,739.46
5880,6621,2024-07-14,692.76
5881,4654,2024-08-24,166.8
5882,6748,2024-09-13,2097.94
5883,8176,2024-06-23,2406.48
5884,505,2024-12-17,3453.25
5885,2776,2024-08-30,264.62
5886,6946,2024-07-13,1168.43
5887,1182,2025-01-02,1930.05
5888,3916,2025-01-12,507.01
5889,8644,2024-05-25,2023.66
5890,908,2024-08-01,2093.59
5891,1108,2024-05-15,4780.99
5892,4306,2024-11-18,1851.32
5893,7482,2024-10-27,4197.23
5894,4823,2025-03-16,3493.28
5895,9004,2024-08-11,943.32
5896,6821,2024-06-07,2221.95
5897,6909,2024-09-07,4787.83
5898,6766,2025-01-01,1284.68
5899,956,2024-06-18,681.17
5900,8965,2024-10-07,3047.82
5901,6089,2024-05-17,2513.51
5902,5423,2025-01-23,1076.19
5903,6081,2024-09-11,4480.47
5904,1166,2024-06-30,347.92
5905,879,2024-11-26,240.49
5906,9752,2024-08-01,1891.53
5907,8835,2024-05-05,3767.81
5908,7736,2024-12-13,3638.3
5909,2125,2024-05-24,956.57
5910,2415,2024-09-29,2799.25
5911,3932,2024-08-10,2425.17
5912,9036,2024-06-18,3507.5
5913,8834,2024-05-23,4214.09
5914,1767,2024-04-14,361.17
5915,453,2024-06-04,3754.76
5916,3260,2024-04-01,3927.83
5917,6077,2024-12-03,4393.62
5918,4111,2024-09-20,4681.41
5919,8283,2024-11-13,4236.05
5920,1303,2024-03-22,2639.51
5921,9968,2024-08-15,4009.63
5922,2162,2024-05-20,575.56
5923,6060,2024-05-08,1651.23
5924,168,2024-03-23,722.63
5925,4082,2024-11-26,2385.86
5926,5957,2025-01-26,403.06
5927,2752,2024-12-05,155.84
5928,5865,2024-05-30,2365.75
5929,5042,2025-03-03,4527.06
5930,261,2024-10-26,4802.02
5931,247,2024-06-10,2604.39
5932,4419,2025-02-08,2021.78
5933,5544,2024-07-08,1964.86
5934,2715,2024-06-19,115.93
5935,4533,2024-10-13,3985.12
5936,7727,2024-03-24,1250.25
5937,3257,2024-04-23,81.67
5938,8208,2024-12-14,2421.32
5939,689,2024-12-23,1878.03
5940,6934,2024-05-25,4811.17
5941,6752,2024-12-18,1957.45
5942,394,2024-08-12,1651.03
5943,5083,2024-11-04,1433.07
5944,2490,2024-12-08,476.22
5945,2016,2024-10-20,1345.96
5946,3739,2024-07-03,3149.93
5947,9094,2024-08-11,1206.06
5948,3371,2025-02-21,1506.66
5949,9493,2024-09-08,3834.77
5950,7488,2024-09-23,4861.35
5951,965,2024-08-29,3689.03
5952,2564,2024-04-30,3563.99
5953,4699,2024-10-03,1923.38
5954,2773,2025-02-06,4028.3
5955,2120,2025-02-07,2939.23
5956,7337,2024-03-26,3008.88
5957,6946,2024-04-08,1728.33
5958,7715,2024-07-31,2599.23
5959,5713,2025-02-26,3599.06
5960,7163,2024-12-22,80.19
5961,5052,2024-12-26,3451.33
5962,865,2024-09-17,1879.77
5963,4432,2024-05-25,4455.18
5964,6962,2024-09-24,1575.41
5965,9275,2025-01-30,3337.01
5966,1987,2024-10-21,1413.97
5967,6115,2024-07-14,2514.36
5968,6538,2024-12-06,1798.47
5969,3470,2024-09-16,4959.26
5970,2932,2024-10-28,1979.44
5971,6535,2024-07-26,4867.36
5972,8800,2024-10-21,2414.27
5973,3325,2024-04-16,3618.55
5974,5475,2024-05-23,379.58
5975,8881,2024-07-14,499.4
5976,1399,2025-03-22,3187.89
5977,3234,2024-05-06,783.34
5978,2445,2024-08-02,210.89
5979,580,2024-05-19,550.31
5980,4084,2024-12-05,716.17
5981,5628,2024-10-11,556.03
5982,999,2024-11-10,4889.12
5983,9847,2024-07-17,2719.42
5984,493,2024-10-01,489.37
5985,3567,2024-12-29,2374.1
5986,1456,2024-10-21,3108.48
5987,3366,2024-10-28,2166.37
5988,6188,2024-11-01,3435.08
5989,4307,2024-08-25,1199.28
5990,1734,2024-12-21,2268.82
5991,13,2024-09-29,4167.63
5992,3005,2024-09-03,3407.21
5993,3438,2024-05-14,4621.14
5994,816,2024-08-22,1320.5
5995,8525,2024-06-20,4688.73
5996,2863,2024-05-24,2613.28
5997,2816,2025-02-16,2561.17
5998,909,2024-11-05,2130.98
5999,5280,2024-05-07,3033.77
6000,9946,2024-10-05,764.06
6001,5060,2024-08-23,289.13
6002,2263,2025-03-13,1373.19
6003,6727,2025-02-08,166.86
6004,1694,2024-12-17,4196.09
6005,1142,2024-04-16,914.51
6006,3293,2025-03-17,3843.03
6007,3256,2024-06-18,3014.41
6008,4165,2024-06-08,483.33
6009,1129,2025-03-18,4156.16
6010,3219,2024-05-17,4623.13
6011,3118,2024-04-24,2816.84
6012,3152,2024-10-15,947.99
6013,7324,2024-07-02,342.73
6014,6476,2024-04-12,658.88
6015,9351,2024-09-11,3683.06
6016,1017,2024-05-28,3295.0
6017,6429,2024-12-27,4205.42
6018,278,2024-06-22,4549.74
6019,452,2024-10-11,3409.77
6020,3969,2024-07-09,2593.69
6021,6949,2024-07-22,135.0
6022,9451,2024-09-20,4508.0
6023,7154,2024-06-21,4411.22
6024,3218,2024-08-06,135.59
6025,7271,2024-11-19,3026.86
6026,4174,2024-09-11,1360.7
6027,2219,2024-09-01,586.81
6028,5545,2025-02-26,165.97
6029,1338,2024-12-16,2140.91
6030,5419,2025-01-04,4413.36
6031,5776,2024-03-28,3019.08
6032,2174,2024-12-29,631.97
6033,9663,2024-08-24,4314.33
6034,282,2025-03-22,2485.87
6035,5043,2024-08-08,168.53
6036,6215,2024-11-06,4375.54
6037,6359,2024-09-09,4124.08
6038,5021,2024-09-21,687.48
6039,1776,2024-05-10,2158.22
6040,1960,2024-09-10,4602.31
6041,9674,2024-09-05,1779.77
6042,2593,2025-01-06,4958.46
6043,9281,2024-12-09,978.6
6044,7512,2024-09-25,1484.92
6045,4832,2024-11-25,684.21
6046,3539,2024-12-07,4550.59
6047,3971,2025-03-04,748.86
6048,7566,2025-01-05,1516.46
6049,7932,2024-12-05,2406.8
6050,3072,2025-03-11,572.5
6051,8242,2025-01-17,4552.98
6052,7025,2024-05-05,4277.58
6053,9075,2024-09-25,3116.97
6054,2665,2024-08-09,1739.97
6055,412,2024-11-20,3002.67
6056,1418,2024-06-22,3210.65
6057,5023,2025-03-19,2768.1
6058,869,2025-01-12,2423.33
6059,3446,2024-10-19,471.04
6060,2469,2025-03-07,491.92
6061,7477,2024-09-18,858.17
6062,6888,2024-11-07,2924.5
6063,8498,2024-05-18,2632.06
6064,764,2024-11-19,3560.56
6065,6434,2024-10-01,4715.41
6066,250,2025-01-04,929.45
6067,203,2024-06-15,346.82
6068,9840,2024-12-12,224.24
6069,4706,2024-08-23,1003.9
6070,4969,2025-02-17,1510.23
6071,6854,2024-05-25,1739.6
6072,4312,2024-05-25,4277.25
6073,1442,2024-07-27,1087.81
6074,9806,2024-08-20,1482.27
6075,1823,2024-06-17,4242.67
6076,241,2024-08-29,4257.53
6077,2911,2024-10-21,4092.79
6078,7387,2024-09-24,4898.7
6079,9308,2024-08-09,1899.65
6080,7364,2024-11-24,2901.78
6081,7907,2024-09-23,3413.96
6082,8975,2025-02-11,1657.75
6083,4540,2024-07-03,3662.14
6084,9356,2024-08-13,2431.5
6085,2801,2025-01-06,554.73
6086,7968,2024-11-10,4126.59
6087,2103,2024-04-08,2345.5
6088,1737,2024-06-14,4949.78
6089,1691,2024-04-24,204.25
6090,7324,2024-04-01,3794.32
6091,5917,2025-02-02,2112.52
6092,1801,2024-06-26,2851.9
6093,9556,2024-12-28,3110.11
6094,1001,2025-01-18,3997.75
6095,7984,2025-01-23,3464.28
6096,3396,2024-11-20,4854.88
6097,5748,2024-05-31,3468.95
6098,1638,2024-11-28,1499.28
6099,1094,2024-06-13,4086.51
6100,911,2024-12-07,1425.05
6101,6821,2024-11-16,1344.0
6102,987,2024-05-04,3358.36
6103,8958,2024-12-07,4832.47
6104,4996,2024-05-17,2384.66
6105,8072,2024-05-28,1694.82
6106,4239,2025-02-09,3835.02
6107,5924,2024-10-12,2803.81
6108,5411,2025-01-15,536.23
6109,2851,2024-05-27,3891.15
6110,7971,2024-12-27,4993.1
6111,9102,2025-01-29,265.58
6112,8568,2024-06-22,2932.85
6113,4726,2024-10-04,2986.81
6114,2750,2024-05-16,4174.39
6115,9574,2024-09-12,1520.52
6116,595,2024-06-03,1140.55
6117,4163,2024-12-02,3711.64
6118,7455,2024-06-17,3113.02
6119,5515,2025-02-09,1367.39
6120,7093,2025-03-02,2137.4
6121,2598,2024-06-22,214.17
6122,6328,2024-05-14,1070.52
6123,6607,2024-12-15,2690.74
6124,177,2024-12-02,1776.23
6125,6024,2024-11-28,974.5
6126,1746,2025-03-20,1840.21
6127,9109,2024-07-10,2205.82
6128,9888,2024-11-07,2085.53
6129,7652,2024-04-11,4476.93
6130,6202,2024-06-22,1957.94
6131,2226,2025-01-25,2380.66
6132,6065,2024-08-28,3681.45
6133,1942,2024-03-27,681.27
6134,4183,2024-12-03,2601.07
6135,556,2024-08-20,4502.42
6136,7965,2025-01-15,2625.35
6137,8030,2025-01-29,2783.16
6138,9500,2025-02-22,4163.07
6139,5787,2024-12-09,2393.6
6140,6401,2024-06-30,1415.05
6141,6565,2024-06-06,3735.88
6142,9572,2024-05-21,1227.89
6143,8867,2024-10-12,3176.26
6144,3785,2025-01-18,1002.42
6145,9466,2024-10-26,4724.23
6146,597,2024-08-03,4339.6
6147,8183,2025-03-08,4500.37
6148,9684,2024-11-02,952.39
6149,6901,2025-03-02,3328.77
6150,2125,2025-01-07,3999.54
6151,3885,2024-07-29,643.29
6152,3336,2024-07-27,741.38
6153,7004,2024-05-09,3192.9
6154,2632,2024-11-05,4245.93
6155,3049,2024-10-02,1583.08
6156,6163,2024-04-19,333.4
6157,3616,2025-03-02,776.57
6158,6648,2024-09-10,4598.76
6159,9034,2025-01-29,316.31
6160,5159,2024-12-03,3097.32
6161,9376,2024-06-12,297.96
6162,9212,2024-07-14,3548.33
6163,9860,2024-08-30,2780.75
6164,5204,2024-04-19,2635.93
6165,2903,2025-02-10,1931.52
6166,3318,2024-06-13,1885.84
6167,6394,2024-03-22,3126.68
6168,7914,2024-10-18,2161.08
6169,5496,2024-07-17,27.26
6170,5739,2024-04-22,1811.1
6171,9778,2024-04-04,3664.8
6172,5368,2024-12-21,4360.58
6173,7792,2024-07-04,2738.06
6174,3303,2025-01-14,4820.68
6175,9698,2024-05-18,3829.07
6176,3071,2025-03-21,4908.34
6177,7559,2024-06-29,27.25
6178,4227,2024-09-07,1293.54
6179,7976,2025-02-15,516.5
6180,353,2024-09-20,4519.68
6181,5060,2025-01-12,3648.51
6182,274,2025-01-09,4626.18
6183,6989,2025-02-09,4288.88
6184,5758,2024-12-14,4545.33
6185,1927,2024-03-26,1981.25
6186,2597,2024-09-24,3736.15
6187,9244,2024-08-17,968.41
6188,9922,2024-12-03,3582.02
6189,452,2024-05-19,3842.94
6190,8991,2025-03-17,667.73
6191,5057,2024-05-20,593.65
6192,2451,2024-05-23,2933.28
6193,4321,2024-09-28,1106.01
6194,4277,2024-04-14,1302.08
6195,3613,2024-10-25,3302.93
6196,3148,2024-05-16,4521.44
6197,3223,2024-06-01,4747.34
6198,570,2024-12-22,1204.0
6199,6682,2024-03-25,2784.44
6200,648,2024-10-21,4706.93
6201,9606,2024-07-21,3599.77
6202,7699,2024-12-29,4584.74
6203,4449,2024-09-13,4178.04
6204,5898,2025-01-08,4851.15
6205,1195,2024-08-28,32.81
6206,944,2025-02-19,583.81
6207,7532,2024-06-02,2997.33
6208,9340,2024-12-22,4946.78
6209,1738,2024-04-17,2102.53
6210,1816,2024-07-01,2507.73
6211,1511,2024-10-24,3676.01
6212,8321,2024-06-22,4053.92
6213,3343,2024-09-23,823.98
6214,725,2025-03-07,4272.43
6215,5268,2024-05-28,4511.12
6216,4279,2024-10-15,322.68
6217,1731,2024-07-14,1466.74
6218,3660,2025-02-01,1361.39
6219,608,2024-08-10,3098.86
6220,208,2024-04-20,3791.22
6221,7848,2024-12-30,4981.44
6222,1120,2024-05-26,549.65
6223,8760,2024-11-23,3715.23
6224,318,2024-10-05,3824.25
6225,4462,2024-06-12,553.95
6226,230,2024-06-19,2779.2
6227,5434,2024-11-16,192.41
6228,8028,2024-05-11,1147.07
6229,2088,2024-08-18,2032.98
6230,6078,2025-03-04,3615.61
6231,5843,2024-12-29,884.86
6232,6286,2024-12-09,3557.3
6233,9080,2024-07-08,1187.21
6234,100,2025-02-17,1163.53
6235,4531,2025-01-28,3757.47
6236,7656,2024-08-08,3565.54
6237,3348,2025-01-21,4180.44
6238,5188,2024-10-27,3508.21
6239,2835,2024-11-10,1963.99
6240,5714,2025-03-20,3171.01
6241,4319,2024-10-19,3012.33
6242,4541,2024-09-19,4541.0
6243,7982,2025-02-05,762.1
6244,6372,2024-09-24,4259.95
6245,5029,2024-12-13,4188.67
6246,6254,2025-02-05,1362.98
6247,2850,2024-08-19,868.25
6248,5391,2024-05-01,2553.44
6249,5457,2025-02-17,3968.06
6250,6572,2024-11-06,1552.54
6251,8980,2024-06-23,1646.73
6252,6456,2024-07-19,4374.35
6253,6457,2025-02-02,2764.32
6254,4708,2024-09-05,1846.18
6255,4941,2025-03-17,95.73
6256,3504,2025-01-15,4785.99
6257,6857,2025-03-22,3542.5
6258,9615,2024-12-21,2203.28
6259,3448,2024-07-06,1448.88
6260,8348,2025-02-08,4894.33
6261,5353,2024-12-19,4602.66
6262,7547,2025-03-22,3618.52
6263,2803,2024-05-09,659.93
6264,8852,2024-04-05,3515.35
6265,358,2024-08-23,1350.34
6266,7089,2024-11-18,4043.54
6267,4957,2024-11-06,2824.3
6268,8807,2024-10-20,4358.7
6269,7549,2024-05-05,3544.38
6270,5395,2024-11-20,4838.25
6271,3370,2024-12-25,3919.39
6272,6300,2024-05-20,1298.66
6273,5263,2024-06-22,2919.25
6274,717,2024-05-19,3565.81
6275,4389,2024-10-07,1254.54
6276,6865,2024-06-17,4160.15
6277,7678,2024-04-10,4278.38
6278,4994,2024-08-27,4512.05
6279,8319,2024-06-19,4107.58
6280,666,2024-07-18,852.7
6281,4976,2025-02-16,2254.38
6282,5798,2024-05-23,307.81
6283,5335,2024-07-25,3798.0
6284,3835,2024-06-29,79.09
6285,7487,2024-12-05,1868.12
6286,2463,2024-06-07,2028.26
6287,3292,2024-08-17,1162.68
6288,253,2024-10-13,1061.65
6289,7180,2024-07-02,1479.47
6290,748,2025-01-25,2723.58
6291,8416,2024-11-05,1247.53
6292,459,2024-09-26,680.6
6293,3468,2025-03-02,205.07
6294,3039,2025-03-14,4355.52
6295,2241,2024-07-05,594.95
6296,7354,2024-06-07,880.67
6297,5065,2025-01-16,401.62
6298,6733,2024-05-08,4529.24
6299,3747,2024-10-16,3774.98
6300,2530,2025-02-05,4069.76
6301,3479,2024-07-12,4673.12
6302,7515,2024-07-13,877.1
6303,4472,2024-07-16,2422.97
6304,4912,2024-07-13,1545.29
6305,8636,2025-02-16,415.79
6306,8550,2024-06-12,1434.16
6307,7110,2024-07-06,4548.71
6308,6160,2024-08-27,4526.6
6309,6308,2025-01-24,3349.21
6310,6592,2025-03-09,1801.36
6311,5981,2024-06-29,202.58
6312,8476,2024-11-04,1710.87
6313,3123,2025-02-27,467.77
6314,3354,2025-03-17,2636.6
6315,3207,2025-01-05,4943.08
6316,5136,2024-07-09,4459.27
6317,3030,2024-06-24,4806.29
6318,9609,2024-06-02,320.32
6319,4148,2024-05-24,962.76
6320,4342,2024-11-24,2539.02
6321,9460,2024-08-13,448.64
6322,225,2024-06-06,3596.01
6323,6044,2024-10-06,1836.66
6324,2660,2025-03-08,2627.94
6325,4779,2024-08-03,356.93
6326,2125,2024-11-30,3481.2
6327,3304,2024-05-14,4658.66
6328,1687,2024-12-30,3282.71
6329,7070,2025-01-21,3143.0
6330,9677,2024-07-03,1156.92
6331,9095,2024-06-24,4836.18
6332,6408,2024-07-07,676.5
6333,5623,2024-12-30,1934.52
6334,1587,2024-04-25,1716.71
6335,7280,2024-09-01,4936.26
6336,4243,2024-06-21,3165.8
6337,5789,2024-06-30,4073.03
6338,7643,2024-05-12,763.6
6339,5302,2024-10-12,3816.56
6340,1160,2024-10-03,2633.66
6341,3252,2024-05-25,4906.06
6342,3232,2025-01-24,579.03
6343,5120,2024-06-04,4597.72
6344,3870,2024-12-10,678.69
6345,9051,2024-08-01,968.78
6346,3987,2025-02-24,383.57
6347,3298,2024-10-06,2425.7
6348,8462,2024-11-27,2992.57
6349,8550,2024-04-09,2338.82
6350,112,2024-07-09,4096.26
6351,505,2025-03-13,2106.68
6352,3875,2025-02-17,24.89
6353,3485,2024-08-29,172.4
6354,6309,2024-11-02,1854.18
6355,5049,2025-01-30,4335.75
6356,3053,2024-10-10,3872.34
6357,3276,2025-01-29,4501.57
6358,3185,2024-05-30,3835.05
6359,2089,2024-11-05,2260.3
6360,9167,2024-05-01,4106.69
6361,2711,2024-10-30,542.8
6362,3539,2024-10-02,1678.7
6363,8401,2024-05-03,2940.64
6364,1777,2025-03-19,3345.27
6365,4310,2024-04-23,4967.68
6366,4126,2025-01-16,4276.66
6367,3540,2025-02-17,1472.7
6368,5371,2024-05-06,2857.8
6369,1917,2025-01-17,3982.24
6370,7808,2024-05-09,986.66
6371,2367,2024-10-08,174.73
6372,427,2024-08-14,2068.36
6373,9342,2024-11-02,2911.36
6374,3707,2024-10-31,4806.68
6375,9768,2025-02-22,990.38
6376,145,2024-11-12,82.32
6377,6939,2024-10-29,1475.0
6378,8777,2024-11-26,2503.94
6379,5465,2024-05-19,2446.51
6380,1578,2024-07-24,4276.85
6381,7472,2024-05-14,4726.26
6382,7079,2024-05-19,1082.17
6383,6891,2025-02-01,2642.76
6384,3142,2025-01-12,2473.72
6385,4248,2024-11-19,4930.06
6386,4550,2024-07-08,2795.35
6387,3983,2024-05-31,1351.11
6388,5706,2024-08-05,2870.28
6389,3992,2024-04-12,4587.86
6390,3560,2024-09-03,2889.06
6391,1197,2025-02-10,919.64
6392,3283,2024-05-30,452.3
6393,3884,2024-09-25,725.32
6394,3099,2025-01-21,2089.84
6395,6685,2024-04-19,1831.28
6396,2091,2025-02-10,4136.02
6397,817,2024-10-14,751.24
6398,5108,2024-09-09,702.34
6399,8478,2025-02-20,630.97
6400,8475,2024-10-14,4138.63
6401,9492,2024-04-19,2484.17
6402,4221,2024-03-28,464.35
6403,7802,2024-09-25,4935.54
6404,6242,2025-03-07,4190.0
6405,8029,2024-04-23,2472.58
6406,3821,2025-03-17,4586.44
6407,5530,2024-12-12,324.89
6408,6695,2025-03-06,2695.61
6409,3351,2024-06-30,1239.34
6410,2070,2024-07-20,1339.61
